transaction_id,timestamp,transaction_type,amount,account_id,merchant,location,hour,day_of_week,is_weekend,hourly_velocity,is_fraud
TXN00000192,2025-05-12 16:30:20.062831,ONLINE_PURCHASE,276.33,ACC3410,MERCHANT_167,ONLINE,16,0,0,1,0
TXN00000193,2025-05-26 01:56:28.062831,ATM_WITHDRAWAL,106.33,ACC6665,MERCHANT_215,CHICAGO,1,0,0,1,0
TXN00000194,2025-05-13 17:27:54.062831,ONLINE_PURCHASE,175.64,ACC7589,MERCHANT_301,HOUSTON,17,1,0,1,0
TXN00000195,2025-05-14 09:09:52.062831,CHECK_DEPOSIT,124.4,ACC4516,MERCHANT_237,NEW_YORK,9,2,0,1,0
TXN00000196,2025-05-18 01:19:27.062831,ATM_WITHDRAWAL,116.89,ACC7695,MERCHANT_275,LOS_ANGELES,1,6,1,1,0
TXN00000197,2025-05-28 01:36:58.062831,ATM_WITHDRAWAL,25.28,ACC9048,MERCHANT_167,LOS_ANGELES,1,2,0,1,0
TXN00000198,2025-05-06 21:31:23.062831,CARD_PAYMENT,339.21,ACC3483,MERCHANT_164,ONLINE,21,1,0,1,0
TXN00000199,2025-05-23 05:50:45.062831,ONLINE_PURCHASE,409.35,ACC2125,MERCHANT_190,INTERNATIONAL,5,4,0,1,1
TXN00000200,2025-05-11 09:35:26.062831,CARD_PAYMENT,119.46,ACC2055,MERCHANT_80,NEW_YORK,9,6,1,1,0
TXN00000201,2025-05-14 10:19:30.062831,CARD_PAYMENT,135.9,ACC2459,MERCHANT_211,PHOENIX,10,2,0,1,0
TXN00000202,2025-05-06 04:24:43.062831,ONLINE_PURCHASE,214.54,ACC9057,MERCHANT_210,ONLINE,4,1,0,1,0
TXN00000203,2025-05-16 05:22:05.062831,WIRE_TRANSFER,176.1,ACC1296,MERCHANT_213,HOUSTON,5,4,0,1,0
TXN00000204,2025-05-04 12:39:33.062831,ONLINE_PURCHASE,276.57,ACC7794,MERCHANT_57,CHICAGO,12,6,1,1,1
TXN00000205,2025-05-14 12:25:32.062831,ATM_WITHDRAWAL,433.8,ACC3815,MERCHANT_401,HOUSTON,12,2,0,1,0
TXN00000206,2025-05-14 21:37:48.062831,CARD_PAYMENT,23.72,ACC2423,MERCHANT_156,ONLINE,21,2,0,1,0
TXN00000207,2025-05-30 00:13:57.062831,CARD_PAYMENT,89.55,ACC8046,MERCHANT_191,INTERNATIONAL,0,4,0,1,1
TXN00000208,2025-05-06 01:52:01.062831,ONLINE_PURCHASE,103.78,ACC8581,MERCHANT_359,LOS_ANGELES,1,1,0,1,0
TXN00000209,2025-05-19 19:21:52.062831,DIRECT_DEPOSIT,500.83,ACC6063,MERCHANT_376,ONLINE,19,0,0,1,0
TXN00000210,2025-05-29 08:50:47.062831,ONLINE_PURCHASE,182.31,ACC3445,MERCHANT_331,CHICAGO,8,3,0,1,0
TXN00000211,2025-05-27 15:00:55.062831,CARD_PAYMENT,63.65,ACC2832,MERCHANT_390,PHOENIX,15,1,0,1,0
TXN00000212,2025-05-28 02:39:49.062831,ATM_WITHDRAWAL,37.16,ACC3751,MERCHANT_284,HOUSTON,2,2,0,1,0
TXN00000213,2025-05-12 10:32:46.062831,CARD_PAYMENT,12.09,ACC3620,MERCHANT_370,INTERNATIONAL,10,0,0,1,0
TXN00000214,2025-05-13 05:52:41.062831,ONLINE_PURCHASE,252.68,ACC2988,MERCHANT_420,PHOENIX,5,1,0,1,0
TXN00000215,2025-05-15 03:26:01.062831,ATM_WITHDRAWAL,85.86,ACC4904,MERCHANT_88,INTERNATIONAL,3,3,0,1,0
TXN00000216,2025-05-09 20:07:13.062831,ONLINE_PURCHASE,171.68,ACC4269,MERCHANT_331,INTERNATIONAL,20,4,0,1,0
TXN00000217,2025-05-14 11:20:08.062831,ATM_WITHDRAWAL,4.61,ACC7695,MERCHANT_391,CHICAGO,11,2,0,1,0
TXN00000218,2025-05-16 10:29:30.062831,CARD_PAYMENT,342.14,ACC9174,MERCHANT_471,ONLINE,10,4,0,1,0
TXN00000219,2025-05-19 18:51:21.062831,CARD_PAYMENT,449.23,ACC7699,MERCHANT_388,NEW_YORK,18,0,0,1,0
TXN00000220,2025-05-26 14:10:32.062831,CARD_PAYMENT,33.7,ACC9561,MERCHANT_320,LOS_ANGELES,14,0,0,1,0
TXN00000221,2025-06-02 04:17:11.062831,CARD_PAYMENT,46.59,ACC6473,MERCHANT_367,NEW_YORK,4,0,0,1,0
TXN00000222,2025-05-16 09:05:11.062831,CARD_PAYMENT,651.7,ACC9314,MERCHANT_206,INTERNATIONAL,9,4,0,1,0
TXN00000223,2025-05-18 07:39:52.062831,ONLINE_PURCHASE,361.13,ACC2351,MERCHANT_286,NEW_YORK,7,6,1,1,0
TXN00000224,2025-05-31 13:48:35.062831,CARD_PAYMENT,167.42,ACC8191,MERCHANT_172,ONLINE,13,5,1,1,0
TXN00000225,2025-05-10 23:54:54.062831,ONLINE_PURCHASE,50.78,ACC1184,MERCHANT_96,HOUSTON,23,5,1,1,0
TXN00000226,2025-05-08 04:06:53.062831,ATM_WITHDRAWAL,224.35,ACC8057,MERCHANT_153,LOS_ANGELES,4,3,0,1,0
TXN00000227,2025-05-05 20:49:50.062831,CARD_PAYMENT,338.44,ACC1979,MERCHANT_369,LOS_ANGELES,20,0,0,1,0
TXN00000228,2025-05-10 02:12:09.062831,ONLINE_PURCHASE,150.37,ACC2470,MERCHANT_445,PHOENIX,2,5,1,1,0
TXN00000229,2025-05-19 04:19:38.062831,ONLINE_PURCHASE,363.99,ACC4479,MERCHANT_76,NEW_YORK,4,0,0,1,0
TXN00000230,2025-05-07 18:49:31.062831,CARD_PAYMENT,5.85,ACC9885,MERCHANT_401,HOUSTON,18,2,0,1,0
TXN00000231,2025-05-19 03:57:55.062831,ONLINE_PURCHASE,61.33,ACC8046,MERCHANT_289,PHOENIX,3,0,0,1,0
TXN00000232,2025-05-24 11:12:43.062831,ONLINE_PURCHASE,148.88,ACC2898,MERCHANT_359,ONLINE,11,5,1,1,0
TXN00000233,2025-05-04 23:07:31.062831,ONLINE_PURCHASE,96.38,ACC8200,MERCHANT_119,NEW_YORK,23,6,1,1,0
TXN00000234,2025-06-02 09:22:08.062831,CHECK_DEPOSIT,100.09,ACC6170,MERCHANT_173,HOUSTON,9,0,0,1,0
TXN00000235,2025-05-11 16:34:04.062831,ONLINE_PURCHASE,371.8,ACC2209,MERCHANT_254,INTERNATIONAL,16,6,1,1,1
TXN00000236,2025-05-16 14:10:50.062831,CARD_PAYMENT,80.06,ACC1491,MERCHANT_402,NEW_YORK,14,4,0,1,0
TXN00000237,2025-05-22 03:08:19.062831,DIRECT_DEPOSIT,98.61,ACC6906,MERCHANT_375,NEW_YORK,3,3,0,1,0
TXN00000238,2025-05-29 01:52:08.062831,ONLINE_PURCHASE,42.82,ACC3680,MERCHANT_424,ONLINE,1,3,0,1,0
TXN00000239,2025-05-06 01:01:13.062831,CHECK_DEPOSIT,103.79,ACC8873,MERCHANT_463,PHOENIX,1,1,0,1,1
TXN00000240,2025-05-10 03:07:40.062831,DIRECT_DEPOSIT,30.16,ACC9975,MERCHANT_283,INTERNATIONAL,3,5,1,1,1
TXN00000241,2025-05-13 15:07:24.062831,CARD_PAYMENT,251.92,ACC6546,MERCHANT_457,ONLINE,15,1,0,1,0
TXN00000242,2025-06-01 10:06:24.062831,CARD_PAYMENT,107.66,ACC4905,MERCHANT_97,CHICAGO,10,6,1,1,0
TXN00000243,2025-05-30 06:28:16.062831,ONLINE_PURCHASE,50.2,ACC2298,MERCHANT_311,LOS_ANGELES,6,4,0,1,0
TXN00000244,2025-06-01 15:01:04.062831,CHECK_DEPOSIT,407.04,ACC2717,MERCHANT_253,PHOENIX,15,6,1,1,0
TXN00000245,2025-05-08 14:38:06.062831,ATM_WITHDRAWAL,5.07,ACC8378,MERCHANT_499,PHOENIX,14,3,0,1,0
TXN00000246,2025-05-16 09:53:48.062831,ONLINE_PURCHASE,254.53,ACC7822,MERCHANT_41,NEW_YORK,9,4,0,1,0
TXN00000247,2025-05-05 13:41:10.062831,ATM_WITHDRAWAL,56.4,ACC9464,MERCHANT_27,CHICAGO,13,0,0,1,0
TXN00000248,2025-05-17 04:47:58.062831,CARD_PAYMENT,391.91,ACC8535,MERCHANT_66,INTERNATIONAL,4,5,1,1,1
TXN00000249,2025-05-17 01:18:18.062831,ONLINE_PURCHASE,543.49,ACC6874,MERCHANT_87,LOS_ANGELES,1,5,1,1,1
TXN00000250,2025-05-19 02:15:58.062831,ONLINE_PURCHASE,168.6,ACC5174,MERCHANT_159,INTERNATIONAL,2,0,0,1,1
TXN00000251,2025-05-09 11:55:46.062831,DIRECT_DEPOSIT,63.34,ACC2251,MERCHANT_470,INTERNATIONAL,11,4,0,1,1
TXN00000252,2025-05-11 21:01:30.062831,ONLINE_PURCHASE,3.81,ACC6904,MERCHANT_426,LOS_ANGELES,21,6,1,1,0
TXN00000253,2025-05-30 18:01:32.062831,ONLINE_PURCHASE,340.35,ACC6790,MERCHANT_171,CHICAGO,18,4,0,1,0
TXN00000254,2025-05-08 02:59:50.062831,ATM_WITHDRAWAL,150.76,ACC2472,MERCHANT_424,ONLINE,2,3,0,1,0
TXN00000255,2025-05-21 19:39:30.062831,ATM_WITHDRAWAL,193.43,ACC4344,MERCHANT_56,HOUSTON,19,2,0,1,0
TXN00000256,2025-05-08 20:38:18.062831,ATM_WITHDRAWAL,81.77,ACC3520,MERCHANT_178,INTERNATIONAL,20,3,0,1,0
TXN00000257,2025-05-25 12:31:50.062831,CHECK_DEPOSIT,103.59,ACC2159,MERCHANT_148,HOUSTON,12,6,1,1,0
TXN00000258,2025-05-09 00:00:31.062831,CARD_PAYMENT,100.71,ACC2124,MERCHANT_433,HOUSTON,0,4,0,1,0
TXN00000259,2025-05-31 13:01:07.062831,CARD_PAYMENT,21.93,ACC8954,MERCHANT_320,LOS_ANGELES,13,5,1,1,0
TXN00000260,2025-05-24 06:21:34.062831,ONLINE_PURCHASE,228.38,ACC8385,MERCHANT_429,NEW_YORK,6,5,1,1,0
TXN00000261,2025-05-05 07:27:37.062831,CARD_PAYMENT,273.92,ACC3167,MERCHANT_340,NEW_YORK,7,0,0,1,0
TXN00000262,2025-06-02 03:08:25.062831,ONLINE_PURCHASE,1.52,ACC2868,MERCHANT_152,ONLINE,3,0,0,1,0
TXN00000263,2025-05-22 17:35:51.062831,ATM_WITHDRAWAL,265.23,ACC4033,MERCHANT_244,NEW_YORK,17,3,0,1,0
TXN00000264,2025-05-27 04:30:29.062831,ONLINE_PURCHASE,90.67,ACC9272,MERCHANT_174,HOUSTON,4,1,0,1,1
TXN00000265,2025-05-18 16:26:27.062831,ONLINE_PURCHASE,125.78,ACC4882,MERCHANT_147,PHOENIX,16,6,1,1,0
TXN00000266,2025-05-08 22:12:05.062831,ONLINE_PURCHASE,51.8,ACC5779,MERCHANT_121,HOUSTON,22,3,0,1,0
TXN00000267,2025-05-17 07:59:59.062831,CARD_PAYMENT,78.2,ACC2754,MERCHANT_227,HOUSTON,7,5,1,1,0
TXN00000268,2025-05-27 01:45:31.062831,WIRE_TRANSFER,26.58,ACC4600,MERCHANT_357,CHICAGO,1,1,0,1,0
TXN00000269,2025-05-23 11:38:43.062831,ONLINE_PURCHASE,93.99,ACC6009,MERCHANT_491,INTERNATIONAL,11,4,0,1,0
TXN00000270,2025-05-25 03:20:30.062831,WIRE_TRANSFER,196.19,ACC4908,MERCHANT_470,NEW_YORK,3,6,1,1,0
TXN00000271,2025-05-30 02:11:51.062831,WIRE_TRANSFER,317.69,ACC7552,MERCHANT_17,ONLINE,2,4,0,1,1
TXN00000272,2025-05-27 11:47:22.062831,ONLINE_PURCHASE,51.71,ACC5677,MERCHANT_137,INTERNATIONAL,11,1,0,1,0
TXN00000273,2025-05-14 23:25:13.062831,ONLINE_PURCHASE,128.3,ACC1150,MERCHANT_65,INTERNATIONAL,23,2,0,1,0
TXN00000274,2025-05-16 21:53:03.062831,CHECK_DEPOSIT,319.59,ACC4529,MERCHANT_489,ONLINE,21,4,0,1,0
TXN00000275,2025-05-18 17:25:18.062831,ONLINE_PURCHASE,39.89,ACC5583,MERCHANT_99,ONLINE,17,6,1,1,0
TXN00000276,2025-05-13 09:23:20.062831,CHECK_DEPOSIT,420.31,ACC9072,MERCHANT_44,PHOENIX,9,1,0,1,0
TXN00000277,2025-05-26 22:05:10.062831,ATM_WITHDRAWAL,223.31,ACC1978,MERCHANT_75,NEW_YORK,22,0,0,1,0
TXN00000278,2025-05-27 10:12:38.062831,CARD_PAYMENT,31.27,ACC8793,MERCHANT_90,NEW_YORK,10,1,0,1,0
TXN00000279,2025-05-14 13:15:01.062831,ATM_WITHDRAWAL,230.58,ACC2474,MERCHANT_474,INTERNATIONAL,13,2,0,1,0
TXN00000280,2025-05-12 11:20:12.062831,DIRECT_DEPOSIT,151.72,ACC9581,MERCHANT_327,LOS_ANGELES,11,0,0,1,0
TXN00000281,2025-05-26 01:11:59.062831,CARD_PAYMENT,189.76,ACC3502,MERCHANT_494,INTERNATIONAL,1,0,0,1,0
TXN00000282,2025-05-14 07:16:13.062831,ONLINE_PURCHASE,477.83,ACC4275,MERCHANT_289,ONLINE,7,2,0,1,0
TXN00000283,2025-05-16 11:04:19.062831,ATM_WITHDRAWAL,334.58,ACC4115,MERCHANT_405,PHOENIX,11,4,0,1,0
TXN00000284,2025-05-26 03:38:08.062831,DIRECT_DEPOSIT,35.4,ACC7186,MERCHANT_242,ONLINE,3,0,0,1,0
TXN00000285,2025-05-13 05:22:46.062831,ONLINE_PURCHASE,345.28,ACC6718,MERCHANT_491,HOUSTON,5,1,0,1,1
TXN00000286,2025-05-10 02:41:14.062831,ATM_WITHDRAWAL,309.34,ACC3370,MERCHANT_454,ONLINE,2,5,1,1,0
TXN00000287,2025-05-09 11:12:39.062831,ATM_WITHDRAWAL,168.23,ACC9526,MERCHANT_463,NEW_YORK,11,4,0,1,0
TXN00000288,2025-05-07 07:28:31.062831,WIRE_TRANSFER,439.27,ACC3724,MERCHANT_53,INTERNATIONAL,7,2,0,1,0
TXN00000289,2025-05-25 19:34:17.062831,ONLINE_PURCHASE,313.49,ACC2591,MERCHANT_32,PHOENIX,19,6,1,1,0
TXN00000290,2025-05-20 08:54:18.062831,CARD_PAYMENT,29.36,ACC8850,MERCHANT_224,NEW_YORK,8,1,0,1,0
TXN00000291,2025-05-09 14:27:40.062831,CARD_PAYMENT,354.99,ACC9239,MERCHANT_150,NEW_YORK,14,4,0,1,0
TXN00000292,2025-05-04 18:56:01.062831,DIRECT_DEPOSIT,50.59,ACC8440,MERCHANT_195,NEW_YORK,18,6,1,1,0
TXN00000293,2025-05-30 09:28:55.062831,ONLINE_PURCHASE,547.42,ACC2394,MERCHANT_128,INTERNATIONAL,9,4,0,1,0
TXN00000294,2025-05-24 23:03:51.062831,DIRECT_DEPOSIT,633.28,ACC7888,MERCHANT_438,HOUSTON,23,5,1,1,0
TXN00000295,2025-05-06 04:16:38.062831,ONLINE_PURCHASE,28.2,ACC7075,MERCHANT_182,CHICAGO,4,1,0,1,0
TXN00000296,2025-05-04 14:48:23.062831,ATM_WITHDRAWAL,53.66,ACC9565,MERCHANT_145,NEW_YORK,14,6,1,1,0
TXN00000297,2025-05-13 01:12:30.062831,WIRE_TRANSFER,37.65,ACC8182,MERCHANT_361,PHOENIX,1,1,0,1,0
TXN00000298,2025-05-07 12:30:02.062831,ONLINE_PURCHASE,209.1,ACC9613,MERCHANT_130,LOS_ANGELES,12,2,0,1,0
TXN00000299,2025-05-21 15:32:29.062831,DIRECT_DEPOSIT,374.24,ACC9317,MERCHANT_51,PHOENIX,15,2,0,1,0
TXN00000300,2025-05-12 07:45:48.062831,ONLINE_PURCHASE,7.32,ACC4605,MERCHANT_168,HOUSTON,7,0,0,1,0
TXN00000301,2025-05-28 20:02:03.062831,ONLINE_PURCHASE,250.27,ACC7094,MERCHANT_418,LOS_ANGELES,20,2,0,1,0
TXN00000302,2025-05-09 11:40:54.062831,ONLINE_PURCHASE,220.06,ACC6245,MERCHANT_83,LOS_ANGELES,11,4,0,1,0
TXN00000303,2025-05-05 12:07:03.062831,ONLINE_PURCHASE,116.07,ACC1551,MERCHANT_354,HOUSTON,12,0,0,1,0
TXN00000304,2025-05-07 02:30:51.062831,ATM_WITHDRAWAL,96.77,ACC9286,MERCHANT_229,PHOENIX,2,2,0,1,1
TXN00000305,2025-05-08 12:44:36.062831,ONLINE_PURCHASE,654.82,ACC5189,MERCHANT_179,INTERNATIONAL,12,3,0,1,0
TXN00000306,2025-05-06 19:14:59.062831,ONLINE_PURCHASE,161.58,ACC9912,MERCHANT_134,ONLINE,19,1,0,1,0
TXN00000307,2025-05-04 17:35:03.062831,ONLINE_PURCHASE,33.46,ACC5246,MERCHANT_499,LOS_ANGELES,17,6,1,1,0
TXN00000308,2025-05-15 18:46:17.062831,CHECK_DEPOSIT,9.55,ACC1754,MERCHANT_200,INTERNATIONAL,18,3,0,1,1
TXN00000309,2025-05-09 22:37:31.062831,WIRE_TRANSFER,153.55,ACC6012,MERCHANT_113,PHOENIX,22,4,0,1,0
TXN00000310,2025-05-04 05:48:00.062831,ONLINE_PURCHASE,570.77,ACC1649,MERCHANT_263,LOS_ANGELES,5,6,1,1,0
TXN00000311,2025-05-25 00:16:55.062831,CARD_PAYMENT,146.16,ACC4827,MERCHANT_248,HOUSTON,0,6,1,1,1
TXN00000312,2025-05-21 21:34:20.062831,ONLINE_PURCHASE,283.05,ACC1969,MERCHANT_66,LOS_ANGELES,21,2,0,1,0
TXN00000313,2025-06-01 12:34:10.062831,ONLINE_PURCHASE,266.63,ACC7626,MERCHANT_332,LOS_ANGELES,12,6,1,1,0
TXN00000314,2025-06-01 13:52:40.062831,CHECK_DEPOSIT,298.04,ACC9092,MERCHANT_349,ONLINE,13,6,1,1,0
TXN00000315,2025-05-21 17:03:05.062831,ATM_WITHDRAWAL,613.33,ACC4421,MERCHANT_467,HOUSTON,17,2,0,1,0
TXN00000316,2025-05-04 21:46:43.062831,CARD_PAYMENT,274.4,ACC4577,MERCHANT_276,NEW_YORK,21,6,1,1,0
TXN00000317,2025-05-15 00:52:04.062831,CARD_PAYMENT,438.44,ACC5619,MERCHANT_209,LOS_ANGELES,0,3,0,1,0
TXN00000318,2025-05-20 07:45:43.062831,ONLINE_PURCHASE,101.67,ACC7129,MERCHANT_39,CHICAGO,7,1,0,1,0
TXN00000319,2025-05-11 01:14:22.062831,ONLINE_PURCHASE,174.12,ACC1615,MERCHANT_199,LOS_ANGELES,1,6,1,1,0
TXN00000320,2025-05-18 22:51:35.062831,ONLINE_PURCHASE,241.12,ACC8806,MERCHANT_215,CHICAGO,22,6,1,1,0
TXN00000321,2025-05-27 08:57:56.062831,ONLINE_PURCHASE,176.23,ACC1900,MERCHANT_196,INTERNATIONAL,8,1,0,1,1
TXN00000322,2025-05-09 16:37:01.062831,CHECK_DEPOSIT,169.06,ACC9127,MERCHANT_430,HOUSTON,16,4,0,1,0
TXN00000323,2025-05-25 08:04:08.062831,ONLINE_PURCHASE,157.18,ACC4673,MERCHANT_295,INTERNATIONAL,8,6,1,1,0
TXN00000324,2025-05-07 02:23:27.062831,ONLINE_PURCHASE,108.44,ACC7736,MERCHANT_319,PHOENIX,2,2,0,1,1
TXN00000325,2025-05-22 17:11:21.062831,DIRECT_DEPOSIT,68.65,ACC8617,MERCHANT_172,INTERNATIONAL,17,3,0,1,0
TXN00000326,2025-05-10 12:03:34.062831,ONLINE_PURCHASE,82.42,ACC8404,MERCHANT_33,PHOENIX,12,5,1,1,0
TXN00000327,2025-05-17 04:29:37.062831,ONLINE_PURCHASE,218.69,ACC7484,MERCHANT_194,INTERNATIONAL,4,5,1,1,1
TXN00000328,2025-05-18 20:19:04.062831,DIRECT_DEPOSIT,127.39,ACC8399,MERCHANT_367,HOUSTON,20,6,1,1,0
TXN00000329,2025-05-11 00:31:48.062831,CARD_PAYMENT,171.2,ACC4038,MERCHANT_364,INTERNATIONAL,0,6,1,1,1
TXN00000330,2025-05-30 03:08:10.062831,ATM_WITHDRAWAL,229.37,ACC4334,MERCHANT_387,CHICAGO,3,4,0,1,1
TXN00000331,2025-05-27 05:12:19.062831,ONLINE_PURCHASE,409.41,ACC4864,MERCHANT_76,PHOENIX,5,1,0,1,0
TXN00000332,2025-05-06 16:56:58.062831,CARD_PAYMENT,116.18,ACC9885,MERCHANT_221,HOUSTON,16,1,0,1,0
TXN00000333,2025-05-28 03:47:21.062831,ONLINE_PURCHASE,49.61,ACC1514,MERCHANT_423,LOS_ANGELES,3,2,0,1,1
TXN00000334,2025-05-07 23:26:42.062831,ATM_WITHDRAWAL,87.06,ACC9125,MERCHANT_152,PHOENIX,23,2,0,1,0
TXN00000335,2025-05-04 07:02:15.062831,ONLINE_PURCHASE,218.55,ACC2912,MERCHANT_354,CHICAGO,7,6,1,1,0
TXN00000336,2025-05-27 22:11:56.062831,CHECK_DEPOSIT,455.74,ACC7000,MERCHANT_291,PHOENIX,22,1,0,1,0
TXN00000337,2025-05-11 04:27:10.062831,CHECK_DEPOSIT,341.65,ACC5380,MERCHANT_420,INTERNATIONAL,4,6,1,1,0
TXN00000338,2025-05-09 09:54:33.062831,ONLINE_PURCHASE,83.43,ACC9414,MERCHANT_314,INTERNATIONAL,9,4,0,1,0
TXN00000339,2025-05-31 16:31:49.062831,CARD_PAYMENT,232.94,ACC3898,MERCHANT_452,INTERNATIONAL,16,5,1,1,1
TXN00000340,2025-05-12 23:02:50.062831,ONLINE_PURCHASE,194.79,ACC1317,MERCHANT_261,PHOENIX,23,0,0,1,0
TXN00000341,2025-05-14 11:50:45.062831,CARD_PAYMENT,270.13,ACC1333,MERCHANT_373,ONLINE,11,2,0,1,0
TXN00000342,2025-05-04 06:40:20.062831,CHECK_DEPOSIT,477.62,ACC9359,MERCHANT_164,PHOENIX,6,6,1,1,0
TXN00000343,2025-05-13 07:08:17.062831,ATM_WITHDRAWAL,107.69,ACC7311,MERCHANT_329,PHOENIX,7,1,0,1,0
TXN00000344,2025-05-17 12:24:13.062831,ONLINE_PURCHASE,582.48,ACC4914,MERCHANT_18,INTERNATIONAL,12,5,1,1,0
TXN00000345,2025-05-28 08:47:11.062831,CARD_PAYMENT,214.23,ACC4822,MERCHANT_159,LOS_ANGELES,8,2,0,1,0
TXN00000346,2025-05-04 01:43:20.062831,ATM_WITHDRAWAL,310.59,ACC2325,MERCHANT_55,ONLINE,1,6,1,1,0
TXN00000347,2025-05-25 14:05:44.062831,ONLINE_PURCHASE,211.1,ACC1913,MERCHANT_84,CHICAGO,14,6,1,1,0
TXN00000348,2025-05-14 13:04:50.062831,CARD_PAYMENT,105.85,ACC8595,MERCHANT_278,LOS_ANGELES,13,2,0,1,0
TXN00000349,2025-05-06 20:52:24.062831,DIRECT_DEPOSIT,107.8,ACC6758,MERCHANT_197,CHICAGO,20,1,0,1,0
TXN00000350,2025-05-20 21:05:41.062831,ONLINE_PURCHASE,285.6,ACC1315,MERCHANT_284,LOS_ANGELES,21,1,0,1,0
TXN00000351,2025-06-02 02:47:20.062831,ONLINE_PURCHASE,52.13,ACC6378,MERCHANT_469,NEW_YORK,2,0,0,1,0
TXN00000352,2025-05-27 05:30:33.062831,ONLINE_PURCHASE,13.83,ACC9811,MERCHANT_45,ONLINE,5,1,0,1,1
TXN00000353,2025-05-13 19:19:21.062831,ONLINE_PURCHASE,352.4,ACC9077,MERCHANT_84,PHOENIX,19,1,0,1,0
TXN00000354,2025-05-26 08:40:34.062831,CHECK_DEPOSIT,147.32,ACC5855,MERCHANT_424,HOUSTON,8,0,0,1,0
TXN00000355,2025-05-28 18:41:06.062831,CARD_PAYMENT,421.95,ACC7562,MERCHANT_412,CHICAGO,18,2,0,1,0
TXN00000356,2025-06-02 14:41:41.062831,CARD_PAYMENT,112.36,ACC7146,MERCHANT_348,NEW_YORK,14,0,0,1,0
TXN00000357,2025-05-10 01:59:31.062831,CARD_PAYMENT,601.54,ACC2807,MERCHANT_448,CHICAGO,1,5,1,1,0
TXN00000358,2025-05-25 03:16:46.062831,ONLINE_PURCHASE,244.13,ACC7143,MERCHANT_434,PHOENIX,3,6,1,1,0
TXN00000359,2025-05-11 19:49:18.062831,DIRECT_DEPOSIT,267.62,ACC6088,MERCHANT_75,CHICAGO,19,6,1,1,0
TXN00000360,2025-05-28 03:10:16.062831,ATM_WITHDRAWAL,505.4,ACC8470,MERCHANT_354,HOUSTON,3,2,0,1,0
TXN00000361,2025-05-07 14:43:23.062831,DIRECT_DEPOSIT,45.89,ACC7659,MERCHANT_205,NEW_YORK,14,2,0,1,0
TXN00000362,2025-05-23 15:51:55.062831,CHECK_DEPOSIT,26.99,ACC7012,MERCHANT_323,INTERNATIONAL,15,4,0,1,0
TXN00000363,2025-05-20 17:41:07.062831,CARD_PAYMENT,151.98,ACC3359,MERCHANT_9,HOUSTON,17,1,0,1,0
TXN00000364,2025-06-01 10:55:40.062831,ONLINE_PURCHASE,257.33,ACC7164,MERCHANT_125,LOS_ANGELES,10,6,1,1,0
TXN00000365,2025-05-06 14:15:06.062831,ATM_WITHDRAWAL,340.07,ACC6036,MERCHANT_332,CHICAGO,14,1,0,1,0
TXN00000366,2025-05-21 07:28:34.062831,ONLINE_PURCHASE,480.02,ACC1267,MERCHANT_250,CHICAGO,7,2,0,1,0
TXN00000367,2025-05-06 02:50:47.062831,CHECK_DEPOSIT,76.19,ACC5964,MERCHANT_75,LOS_ANGELES,2,1,0,1,1
TXN00000368,2025-05-23 03:19:46.062831,ATM_WITHDRAWAL,312.69,ACC6909,MERCHANT_332,INTERNATIONAL,3,4,0,1,0
TXN00000369,2025-05-27 18:00:54.062831,DIRECT_DEPOSIT,24.92,ACC6628,MERCHANT_459,LOS_ANGELES,18,1,0,1,0
TXN00000370,2025-05-21 10:58:41.062831,CARD_PAYMENT,427.42,ACC5823,MERCHANT_327,INTERNATIONAL,10,2,0,1,0
TXN00000371,2025-05-12 18:52:48.062831,ONLINE_PURCHASE,270.45,ACC2470,MERCHANT_125,NEW_YORK,18,0,0,1,0
TXN00000372,2025-05-10 00:26:28.062831,DIRECT_DEPOSIT,366.2,ACC6353,MERCHANT_445,PHOENIX,0,5,1,1,1
TXN00000373,2025-05-13 21:59:31.062831,DIRECT_DEPOSIT,63.25,ACC6913,MERCHANT_445,NEW_YORK,21,1,0,1,0
TXN00000374,2025-05-18 11:53:47.062831,ONLINE_PURCHASE,264.07,ACC4493,MERCHANT_167,INTERNATIONAL,11,6,1,1,0
TXN00000375,2025-05-24 05:58:56.062831,CARD_PAYMENT,305.97,ACC6367,MERCHANT_38,HOUSTON,5,5,1,1,0
TXN00000376,2025-05-24 08:39:36.062831,ONLINE_PURCHASE,125.09,ACC7333,MERCHANT_94,INTERNATIONAL,8,5,1,1,0
TXN00000377,2025-05-21 07:35:06.062831,ATM_WITHDRAWAL,55.17,ACC8604,MERCHANT_452,HOUSTON,7,2,0,1,0
TXN00000378,2025-05-12 03:43:33.062831,CARD_PAYMENT,218.4,ACC3159,MERCHANT_442,PHOENIX,3,0,0,1,0
TXN00000379,2025-05-18 19:19:35.062831,CHECK_DEPOSIT,285.13,ACC1602,MERCHANT_66,CHICAGO,19,6,1,1,0
TXN00000380,2025-05-23 09:43:48.062831,ONLINE_PURCHASE,273.43,ACC5515,MERCHANT_12,HOUSTON,9,4,0,1,0
TXN00000381,2025-05-22 05:11:50.062831,ONLINE_PURCHASE,97.98,ACC2662,MERCHANT_301,ONLINE,5,3,0,1,0
TXN00000382,2025-05-27 09:17:01.062831,DIRECT_DEPOSIT,278.19,ACC6477,MERCHANT_160,HOUSTON,9,1,0,1,0
